CUST_ID,da_Mean,rev_Range,mou_Range,change_mou,unan_vce_Mean,owylis_vce_Mean,mouowylisv_Mean,peak_vce_Mean,mou_peav_Mean,opk_vce_Mean,mou_opkv_Mean,crclscod,asl_flag,totcalls,totmou,avgmou,hnd_price,lor,dwlltype,marital,wrkwoman,proptype,pcowner,kid0_2,kid6_10,kid11_15,kid16_17,car_buy
15093,0,20.05,65,-12,7,3.333333333,3.866666667,27.66666667,41.9,8.333333333,9.09,A,N,966,1840,68.31,29.98999023,6,S,U,,B,,U,Y,U,Y,UNKNOWN
15094,0,51.8,220,-53.75,63,83.66666667,68.15333333,188,171.1266667,384,416.9166667,AA,N,7839,12605,572.05,79.98999023,7,S,M,,A,Y,U,U,U,Y,New
15095,0,22.75,395,54.5,37.33333333,52.66666667,80.09666667,80.66666667,183.7766667,94.66666667,376.6133333,AA,N,1176,7334,916,199.9899902,5,M,S,Y,,Y,U,U,U,U,UNKNOWN
15096,0,0.78,216,-75.75,67,96.66666667,75.40333333,249.3333333,332.1366667,97.33333333,174.1066667,B,N,5518,11967,742.81,149.9899902,4,M,U,,,,U,U,U,U,New
15097,0,15.36,250,29.25,5.666666667,0,0,19,104.22,14,117.9966667,AA,N,405,2556,196.23,59.98999023,6,M,M,Y,,,U,U,U,U,New
15098,0.2475,108.24,492,179,10.66666667,19.66666667,27.65,131,392.9866667,30.33333333,81.57666667,AA,N,3426,12124,673.56,99.98999023,10,S,M,,A,,U,Y,Y,U,New
15099,0,0,121,81.75,19.33333333,25,15.83666667,55.66666667,77.91666667,40,60.48666667,D5,Y,583,1103,156.29,199.9899902,10,,M,,,,U,U,U,U,UNKNOWN
15100,1.98,6.36,426,169.25,8.333333333,27,26.70666667,112.6666667,282.1633333,18.33333333,36.41,AA,N,2704,8599,408.95,59.98999023,0,M,M,,,,U,U,U,U,UNKNOWN
15101,0,14.72,29,12.25,32,3.666666667,2.776666667,37.66666667,55.84333333,46.66666667,67.75333333,DA,Y,414,926,174,149.9899902,8,M,S,,,,U,U,U,U,UNKNOWN
15102,1.2375,63.65,151,-40.75,21.33333333,3.333333333,12.21666667,49.66666667,228.7766667,64,710.2433333,AA,N,534,4250,705.33,149.9899902,3,S,M,Y,A,Y,U,U,U,U,UNKNOWN
15103,1.7325,41.4,143,-8,84.33333333,164.3333333,177.0466667,278.6666667,631.6933333,131.6666667,255.3566667,AA,N,6358,16792,916.72,199.9899902,1,M,U,,,,U,U,U,U,UNKNOWN
15104,0,0.39,117,-78.5,13.33333333,31.33333333,10.37333333,58.66666667,80.11333333,54.33333333,115.82,AA,N,990,2906,363.25,99.98999023,0,S,M,,,,U,U,U,U,New
15105,2.97,40.91,342,43.75,49.33333333,30.66666667,30.41333333,307.6666667,862.5866667,74,452.51,AA,N,1658,6641,1327,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15106,3.465,11.67,310,69.5,26.66666667,19,17.79,168.3333333,347.0166667,107.3333333,274.38,AA,N,2753,7939,660.75,149.9899902,7,S,M,,A,,Y,U,U,U,New
15107,0.495,107.25,1073,708.75,51.33333333,40,28.96,111.3333333,90.55333333,149,489.69,BA,N,2917,7370,661.73,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15108,0,0,42,14.5,13.33333333,1,1.36,29,30.92333333,10.33333333,8.053333333,A,N,1727,3315,102.63,29.98999023,4,S,M,,,Y,U,Y,Y,U,UNKNOWN
15109,0,86.12,351,-128.75,18.33333333,16,11.87,118.3333333,162.8833333,17,112.0766667,BA,N,1818,5910,391.93,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15110,11.1375,144.62,514,282.75,186.3333333,81.66666667,40.98666667,430.3333333,419.93,224.3333333,179.5933333,AA,N,6483,10713,651,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15111,0,0,53,33,0,0,0,0,0,0,0,A,N,810,1400,155.56,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15112,0,25,261,32.25,23.33333333,2.333333333,2.496666667,27.33333333,92.35666667,26.66666667,208.49,B,N,1998,12875,445.39,29.98999023,15,S,M,Y,,,U,U,U,U,New
15113,0,0,94,61.25,14,4.666666667,4.996666667,17,24.97666667,24.66666667,51.90666667,CA,Y,208,496,82.17,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15114,0.99,31.57,276,-48.25,5.333333333,5.333333333,6.206666667,43.66666667,65.8,14,16.64666667,BA,N,1514,3841,294.31,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15115,0,0,13,6.75,2.333333333,0,0,7,4.38,0,0,E,N,804,1654,52.29,29.98999023,8,S,M,Y,,Y,U,U,U,U,UNKNOWN
15116,0,8.65,216,10.75,30.66666667,52.33333333,63.51333333,273.6666667,537.2866667,86,141.7866667,AA,N,1848,4944,824,129.9899902,5,,,,,,,,,,
15117,0.2475,0.99,220,131.25,13.66666667,18.33333333,11.43333333,24.66666667,29.35,19,15.72,AA,N,355,1343,167.88,79.98999023,15,S,U,,A,,U,U,Y,Y,New
15118,0,0.35,137,21.5,11.33333333,9,6.69,66,141.1366667,40,101.6066667,AA,N,1443,4885,348.93,79.98999023,2,M,B,,,,U,U,U,U,UNKNOWN
15119,0.2475,10.47,117,62.25,17.33333333,6.333333333,17.63666667,18.33333333,28.49333333,13.66666667,32.63,A,N,1519,3235,100,199.9899902,15,S,M,,A,,U,U,U,Y,New
15120,4.2075,37.2,286,-21.5,57.33333333,50.33333333,40.77333333,239.3333333,447.8933333,122.3333333,335.54,EA,N,6517,17049,627.85,79.98999023,5,S,U,,,,U,U,U,U,UNKNOWN
15121,0,0,48,-3.75,0,0,0,0,0,0,0,AA,N,615,3231,292.09,129.9899902,1,M,B,,,,U,U,U,U,New
15122,0.2475,5.49,387,-5.5,17.33333333,90.66666667,101.1133333,231,476.17,91.66666667,203.0466667,DA,N,9973,28401,1013.14,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15123,5.6925,34.19,497,-233.5,269.3333333,158,77.10666667,711.6666667,443.0166667,783.6666667,505.8266667,ZA,Y,17181,23740,2346.9,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15124,0.99,6.96,568,338.5,149,120.6666667,66.06,275.3333333,222.76,405.3333333,480.5966667,CA,Y,9352,18335,1403.92,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15125,0.495,1.59,176,15,7.333333333,11.33333333,5.496666667,44,62.92333333,18.33333333,10.10333333,G,N,2188,7615,344.86,99.98999023,0,M,B,,,,U,U,U,U,New
15126,0,0,351,-190,45.33333333,22.66666667,20.30333333,109.6666667,173.8966667,65.66666667,370.0766667,AA,N,2130,8685,721.33,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15127,0.2475,6.27,671,329.5,19.66666667,8.666666667,37.75,49,122.7066667,17,45.00333333,AA,N,6238,14576,723.65,149.9899902,12,S,M,,B,,U,U,U,U,New
15128,0,0,3,-0.75,0.333333333,0,0,1,0.34,0,0,A,N,20,35,1.6,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15129,0.495,30.8,230,151,13,33,60.5,84.33333333,165.5633333,60.33333333,217.87,B,N,1299,4109,561.14,9.989997864,1,M,A,,,,U,U,U,U,New
15130,0.99,35.49,161,-32,23,40,34.42,136.6666667,185.9233333,28.33333333,36.56666667,AA,N,2857,4926,195.8,129.9899902,2,S,U,,A,,U,U,U,U,New
15131,0,4.54,14,-1.25,2.666666667,0.666666667,0.45,7,6.53,2.666666667,1.976666667,V1,Y,318,589,25.04,9.989997864,5,,,,,,,,,,
15132,0,68.05,290,145,0,0,0,0,0,0,0,EF,Y,472,2126,451.25,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15133,1.98,89.39,554,250,87.33333333,108.3333333,105.2133333,132.3333333,212.9466667,273.6666667,551.46,Z5,Y,3455,9071,1007.11,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15134,7.425,87.61,822,-230,80.66666667,45.33333333,43.31666667,216.6666667,315.89,157.6666667,291.4766667,AA,N,1662,3958,656.33,149.9899902,1,S,A,Y,,,U,U,U,U,UNKNOWN
15135,0.2475,115.29,598,392.75,36.66666667,19.66666667,21.04333333,69.66666667,295.06,80.66666667,418.6,BA,N,966,5125,848.33,149.9899902,3,S,U,,,,U,U,U,U,New
15136,2.7225,43.38,243,-81.75,84.66666667,85,52.30333333,199,221.0233333,304,349.0666667,Z,N,8881,18192,517.86,199.9899902,1,M,S,,,,U,U,U,U,New
15137,0.7425,2.97,99,17.25,1.666666667,17,8.25,31.66666667,117.8866667,24,61.35,AA,N,1870,7796,338.7,59.98999023,6,S,M,,A,Y,U,U,U,Y,New
15138,0,2,9,-3.75,0.333333333,0,0,2.666666667,3.083333333,1.333333333,0.966666667,I,N,148,273,18,9.989997864,8,S,M,,,,U,U,Y,Y,New
15139,0,6.6,222,-53.25,14,17.66666667,18.23,52.33333333,210.0066667,40,173.4333333,EA,N,2780,8458,468,29.98999023,15,S,M,Y,A,,Y,Y,Y,U,New
15140,2.2275,34,352,-174,30,44,41.02333333,73.66666667,143.26,118.6666667,355.6133333,A,N,5464,14424,422.94,399.9899902,8,M,B,,,,U,U,U,U,UNKNOWN
15141,0,10.18,348,-69.25,11,5,15.74666667,26,371.0466667,13,94.72333333,AA,N,694,8133,542.13,29.98999023,5,M,B,,,,U,U,U,U,UNKNOWN
15142,0.99,239.51,563,-144,33.66666667,74.66666667,134.28,258.3333333,912.5233333,121.6666667,607.24,BA,N,1977,10025,1253.13,79.98999023,10,S,A,,,,U,U,U,U,New
15143,0,0,153,-75,48,29.33333333,26.46333333,82.33333333,159.1566667,78.66666667,218.2133333,E4,Y,882,2558,476.6,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15144,0.99,52.63,632,371.25,64.66666667,22.33333333,19.59333333,101.3333333,240.09,159,451.5466667,C5,Y,2324,6843,760.33,99.98999023,2,M,B,,D,,U,U,U,U,New
15145,1.98,65.59,240,-15,5,51.66666667,64.56333333,74.33333333,156.2733333,77,218.9433333,A,N,2435,6689,238.54,199.9899902,9,S,M,,A,,U,Y,Y,U,New
15146,0,50.85,229,-95.75,3.333333333,5.333333333,7.193333333,55.66666667,63.49666667,55,81.87666667,G,N,1786,3100,108.71,9.989997864,8,,S,,,,U,U,U,U,UNKNOWN
15147,1.2375,49.38,293,140,49.33333333,93,404.2366667,136.6666667,345.23,183.3333333,1125.516667,CA,Y,4126,12862,1424.56,59.98999023,3,S,M,Y,,Y,U,U,U,U,UNKNOWN
15148,0.2475,35.05,122,-54.75,9.666666667,15.33333333,19.22,29.33333333,58.22333333,29.66666667,102.09,AA,N,1997,7342,664,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15149,1.2375,35.39,67,21.25,0,0,0,0,0,0,0,A,N,1390,2780,171.75,149.9899902,4,S,M,,A,,U,Y,U,U,New
15150,1.485,16.1,76,32.75,0,0,0,0,0,0,0,BA,N,4014,9247,437.86,129.9899902,15,S,A,,A,,U,Y,U,U,New
15151,0,0.63,151,-53,45.66666667,17,8.106666667,69.66666667,92.24333333,66.66666667,98.65,BA,N,1319,2960,294.8,129.9899902,5,S,M,Y,,Y,U,U,U,Y,New
15152,0,0.18,81,-39.5,13.33333333,13,4.106666667,55.66666667,40.74666667,28,21.06333333,AA,N,579,1114,181.83,59.98999023,12,S,M,,A,Y,U,U,U,Y,New
15153,5.6925,563.81,4138,-1489,128.6666667,19.66666667,24.58666667,215.3333333,789.9466667,210.3333333,643.1166667,EA,N,5006,15290,1173.23,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15154,0.2475,45.97,994,481.5,26,63.66666667,74.01,113.3333333,152.0066667,169.6666667,307.3033333,BA,N,4290,10622,337.06,149.9899902,5,,,,,,,,,,
15155,0,97.81,810,-488.25,122,68,29.89333333,242,280.3433333,281.3333333,275.9766667,AA,N,12396,19301,1070.28,129.9899902,11,S,M,,A,,U,U,U,U,New
15156,0.2475,57.54,521,-22.75,39.33333333,27.33333333,24.08333333,102.6666667,219.47,63.33333333,127.7,GA,Y,1066,2798,309.56,79.98999023,2,M,S,,,,U,U,U,U,UNKNOWN
15157,0,1.04,452,236.75,12.66666667,1,0.533333333,42.33333333,135.0266667,33.33333333,257.0766667,BA,N,652,3138,392,149.9899902,7,M,U,,,,U,U,U,U,UNKNOWN
15158,0.99,3.96,285,-43,1,0.333333333,0.183333333,21,75.83333333,4.333333333,10.55666667,AA,N,491,2927,262.55,149.9899902,9,S,M,,,Y,U,U,U,U,New
15159,0.7425,43.42,511,5.5,28.66666667,62,67.82333333,92,193.9933333,198,500.2766667,AA,N,3072,11599,827.43,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15160,1.98,15.65,454,86.25,36.33333333,22,46.94666667,123.3333333,354.7666667,166.6666667,838.27,CA,Y,1966,6277,1225,149.9899902,0,M,U,,,,U,U,U,U,UNKNOWN
15161,1.7325,85.77,1319,-329.75,21.33333333,9.333333333,7.06,92,196.8266667,86,266.8666667,JF,Y,4663,14073,1082.54,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15162,0,7.04,24,16.5,0.333333333,0,0,0.333333333,0.376666667,1,1.133333333,A,N,68,120,3.65,29.98999023,7,S,S,,A,Y,U,U,U,Y,UNKNOWN
15163,0,0,55,-16,19,6,5.576666667,16.66666667,32.5,14.66666667,11.93666667,CA,Y,484,1429,157.89,149.9899902,10,M,M,,,,U,U,U,U,UNKNOWN
15164,0.495,0.43,178,-113.25,22,12.66666667,16.46333333,59.66666667,145.43,24,94.48666667,AA,N,1589,4349,252.59,79.98999023,1,S,U,,,,U,U,U,U,New
15165,2.2275,74.28,314,154.25,60.66666667,20.66666667,17.82666667,233.3333333,434.6066667,110,212.6566667,AA,N,2704,6891,624.55,199.9899902,9,S,S,,A,,U,U,U,U,New
15166,0,57.26,225,-84,7,10.33333333,10.08666667,22.33333333,74.54,21,39.79666667,A,N,574,2434,92.85,149.9899902,5,S,M,,B,Y,U,U,U,U,New
15167,0,1.2,7,2.75,10.66666667,14.66666667,13.03666667,41.33333333,58.58333333,33.33333333,36.7,A,N,484,1132,128.88,149.9899902,5,,M,Y,,Y,Y,U,U,U,UNKNOWN
15168,0.495,11.35,733,-201.75,43.33333333,26,24.19333333,52,100.42,76.33333333,420.6533333,ZA,Y,902,3914,640.83,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15169,0,0,99,-32.25,9,3.666666667,2.423333333,41.33333333,41.88333333,19.66666667,58.12666667,A2,N,1240,2932,190.29,129.9899902,2,S,M,,,,U,U,U,U,New
15170,0,43.23,24,-8.25,8.333333333,1.666666667,0.29,8,11.11666667,9.666666667,14.77666667,AA,N,664,1542,72.95,29.98999023,15,S,S,,A,,U,Y,U,U,UNKNOWN
15171,0,12.48,545,131.5,27,10.33333333,3.926666667,124,177.4533333,51,56.88666667,A,N,1871,4085,406.4,199.9899902,2,M,U,,,,U,U,U,U,New
15172,0,0.54,18,-2,2,11.66666667,8.523333333,12.66666667,8.41,6,3.77,U,N,141,197,27.33,149.9899902,15,S,S,,,Y,U,U,U,U,New
15173,0.2475,0.99,1255,2.75,8.333333333,17,28.19,45,159.3066667,50.33333333,162.5833333,BA,N,1108,5058,623.63,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15174,2.2275,32.82,129,53.75,68.33333333,39.66666667,26.47666667,157.6666667,190.48,105.3333333,145.0533333,A,N,5841,8745,335.15,79.98999023,0,S,S,Y,,Y,U,U,U,Y,New
15175,0.2475,194.73,782,-298,16.66666667,38.33333333,61.90666667,63.33333333,251.92,77.66666667,270.8766667,E,N,2441,10749,595.56,29.98999023,0,S,U,,A,,U,U,U,U,UNKNOWN
15176,0.2475,0.99,278,195.75,3,1.666666667,1.753333333,6.333333333,15.51666667,10.33333333,82.8,BA,N,193,801,133.17,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15177,0.2475,138.92,176,-9.25,15,15.33333333,11.14,84.66666667,131.4266667,42.33333333,81.81,AA,N,2866,6853,340.4,149.9899902,4,S,M,,,Y,U,Y,U,U,New
15178,0,0.39,58,-16.75,0,0,0,0,0,0,0,CA,Y,750,1316,118.82,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15179,0,0,2,1.5,0,0,0,0.666666667,0.273333333,0,0,AA,N,4,5,0.22,29.98999023,8,S,S,,A,,U,U,U,U,New
15180,0.2475,72.59,631,370.5,100.3333333,61.33333333,87.7,191.3333333,329.0866667,237.3333333,444.8033333,BA,N,3216,8243,746.73,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15181,0,42.9,331,187.75,42.66666667,13.66666667,17.31333333,146.6666667,293.94,82.33333333,142.1733333,EA,N,2992,8786,874.4,9.989997864,5,,U,,,,U,U,U,U,UNKNOWN
15182,0.495,10.66,189,40.25,22.66666667,23,26.81333333,87.33333333,173.3233333,40.66666667,109.2733333,CA,Y,886,3382,481.29,129.9899902,2,S,M,,A,Y,U,U,U,Y,New
15183,0,0,14,9.5,0,0,0,3.666666667,6.913333333,0,0,A,N,676,1199,40.72,79.98999023,2,S,U,,A,,U,U,U,U,New
15184,0,0,0,0,0,0,0,0,0,0,0,A,N,17,23,0.85,29.98999023,9,M,M,,,,U,U,U,U,New
15185,1.2375,2.58,195,-48,55.33333333,34.33333333,30.47666667,87.66666667,215,128,491.83,A2,N,1015,3637,453.38,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15186,1.485,3.96,228,74,3,9,12.78333333,22.33333333,71.48666667,23,70.88,A,N,2609,8830,330.84,29.98999023,5,,B,,,,U,U,U,U,UNKNOWN
15187,0.2475,24.67,208,135.5,30.66666667,58.33333333,44.97666667,54.66666667,67.61666667,58.66666667,57.80333333,B,N,2192,3745,116.34,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15188,5.445,84.15,312,90,38.33333333,6.666666667,7.03,100,176.2733333,84.66666667,118.7566667,EA,Y,2118,5065,555.56,129.9899902,13,S,A,,A,,U,U,U,U,UNKNOWN
15189,1.485,1.32,100,58,2,0.666666667,0.383333333,23,84.55,7.333333333,14.58,A,N,915,2750,108.96,79.98999023,15,S,M,,,,U,U,U,U,New
15190,0,0,213,-99.75,21,18.33333333,20.89666667,132.6666667,315.82,19,68.7,AA,N,1433,4271,474.56,129.9899902,2,M,M,,E,,U,Y,U,U,UNKNOWN
15191,2.475,43.96,354,225.25,25,13,8.506666667,113.3333333,182.1866667,26,49.82333333,AA,N,1240,2861,357.38,129.9899902,1,S,A,,A,,U,Y,U,U,New
15192,0,28.04,488,-300.25,27.33333333,30.33333333,51.57,40,78.08666667,74.33333333,152.88,BA,N,1901,4601,618.43,149.9899902,1,M,B,,,,U,U,U,U,UNKNOWN
15193,0.2475,1.62,987,-385.25,22.33333333,31.66666667,317.5233333,17.33333333,44.14,46.33333333,534.49,AA,N,452,6326,902.14,79.98999023,6,M,S,Y,,,U,U,U,U,UNKNOWN
15194,1.485,5.94,180,-25.5,0,0,0,0,0,0,0,AA,N,420,1140,161.14,129.9899902,5,S,S,Y,,Y,U,U,U,U,New
15195,1.7325,17.03,397,-200,39,74,28.25333333,140.6666667,212.4533333,159,540.25,CA,Y,2966,9442,1049.11,149.9899902,12,S,U,,,,U,U,U,U,New
15196,0,29.2,747,-324.5,19.33333333,5,5.58,54.66666667,304.01,50,546.85,BA,N,858,5436,226.5,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15197,0.99,8.53,743,-343.25,35.66666667,39.66666667,81.30333333,125.6666667,381.9066667,105.6666667,962.1733333,CA,N,1599,8067,448.17,149.9899902,2,M,B,,,,U,U,U,U,UNKNOWN
15198,0,0.54,42,-16.25,2,5.333333333,7.71,22,28.24666667,18,21.44,A,N,2319,7323,179.25,29.98999023,6,S,M,,,Y,U,U,U,U,UNKNOWN
15199,5.445,170.43,631,367.75,87.66666667,64.66666667,101.3,382.6666667,804.17,59.33333333,168.1133333,CA,N,10089,24190,997.3,9.989997864,4,M,A,,,,U,U,U,U,New
15200,0,3.2,36,6.25,0,0,0,0,0,0,0,AA,N,149,623,68.22,59.98999023,5,,,,,,,,,,
15201,4.95,39.02,138,-17,6.666666667,4,6.376666667,43.66666667,94.22,14.66666667,30.04333333,AA,N,1023,2790,121.26,29.98999023,15,S,S,,A,,U,U,U,U,New
15202,0,0,50,23.5,5.333333333,4,5.303333333,13.33333333,44.86666667,12,30.38333333,A,N,1433,5918,275.33,9.989997864,15,S,M,,A,Y,U,U,U,Y,UNKNOWN
15203,0.7425,16.32,157,29.75,30.66666667,14,20.69,141.3333333,170.5366667,69.66666667,103.39,C,N,6714,14457,556.04,99.98999023,1,M,A,,,,U,U,U,U,New
15204,12.87,31.15,1945,-966,55.33333333,119.6666667,154.31,192.6666667,451.68,201.3333333,459.18,AA,N,15087,41371,1869.73,129.9899902,2,,U,,,,U,U,U,U,New
15205,0.495,53.99,140,-72.75,11,7,6.526666667,22.66666667,22.48666667,21,16.54,EA,Y,2219,5374,210.08,29.98999023,2,M,M,,D,,U,U,U,U,UNKNOWN
15206,0,62.3,381,-67.5,30.33333333,57.33333333,92.1,65.33333333,165.8833333,123,737.2166667,AA,N,5122,23584,979.25,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15207,3.2175,20.8,147,38.5,45,59,73.30666667,150,258.35,179.3333333,241.3,EA,Y,2107,5275,654.38,79.98999023,5,M,S,,,,U,U,U,U,UNKNOWN
15208,2.7225,3.63,262,-36.75,27,68.33333333,75.81,306,534.0333333,62.33333333,126.1866667,AA,N,3801,8467,604.5,149.9899902,1,S,M,,,,U,U,Y,Y,New
15209,0,11.91,298,85.75,14.33333333,42.66666667,37.82,79.66666667,133.01,90.33333333,255.12,AA,N,1103,2494,298,129.9899902,9,S,M,,,,U,U,U,Y,New
15210,0,0,57,-23.25,16.66666667,34.66666667,10.44,86.33333333,123.9966667,31.66666667,42.17,AA,N,3122,7863,325.42,29.98999023,2,S,M,,A,,U,U,U,U,New
15211,2.475,24.53,419,-223.75,16,4.666666667,29.81,50,209.3,1.666666667,22.01,AA,N,1425,6880,524.31,79.98999023,7,M,S,Y,,Y,U,U,U,U,UNKNOWN
15212,0,0.01,75,31.5,7.666666667,10,15.83666667,45,147.4633333,22,66.72,AA,N,1476,5690,235.83,29.98999023,0,S,A,,A,,U,U,U,U,UNKNOWN
15213,0.495,46.4,420,241.75,33,53,28.38333333,88.33333333,100.3733333,141.6666667,236.5966667,A,N,4554,8918,404.55,79.98999023,1,S,M,,,,U,U,U,U,New
15214,0,141.84,888,-568.25,71.33333333,94,109.61,235.3333333,381.0033333,221.3333333,343.11,CA,Y,5600,14828,1475.4,199.9899902,15,S,M,,A,,U,U,U,U,UNKNOWN
15215,0,0.54,52,-13.5,2.666666667,3.333333333,2.37,12.66666667,24.87666667,2.666666667,2.126666667,AA,N,605,1790,149.17,149.9899902,4,S,M,,A,Y,U,U,U,Y,New
15216,0,171.84,1347,-564,76.66666667,41.33333333,20.13666667,263,262.95,258,291.7266667,BA,N,6343,18025,1287.21,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15217,0,2.06,113,54,12.66666667,10.33333333,6.843333333,46.33333333,89.14666667,19,18.34333333,EA,Y,382,1022,127.38,149.9899902,8,S,M,,A,,U,U,U,U,New
15218,5.1975,235.24,958,-309,26.66666667,70.33333333,75.99,281.3333333,525.08,132,272.6466667,CY,N,3178,9246,1320.14,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15219,0,0,70,44.25,2.666666667,0,0,15,26.86333333,2.333333333,3.736666667,EA,Y,156,416,59,29.98999023,4,S,M,Y,A,,U,U,U,U,UNKNOWN
15220,0.7425,241.61,1200,694.25,37.66666667,26.66666667,27.71333333,208.3333333,240.9766667,32.66666667,60.11,J,N,2238,4596,283.19,79.98999023,5,,,,,,,,,,
15221,0,0.68,345,130,1,5,4.22,19.33333333,27.14333333,20.33333333,144.3833333,BA,N,499,1493,124.42,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15222,0,133.82,1325,-769.5,128.3333333,119.3333333,93.97666667,692.6666667,590.28,539.3333333,489.3566667,A,N,35746,50414,1228.1,129.9899902,1,S,B,,A,,U,U,U,U,UNKNOWN
15223,0,4.65,335,-77.75,66.33333333,18.33333333,9.35,73,96.46666667,131.3333333,281.04,ZA,Y,1626,4189,512,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
15224,6.1875,240.21,386,54.25,81.33333333,81.33333333,99.12333333,309.3333333,371.1466667,268.6666667,497.5666667,D4,Y,3185,7072,1170,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15225,3.465,148.15,1329,-616.25,79.33333333,167.3333333,235.5633333,447.3333333,1005.996667,729,2007.42,CA,Y,11084,30611,2027.27,149.9899902,2,S,S,,,Y,U,U,U,U,UNKNOWN
15226,0.2475,7.57,154,109.75,12.66666667,12.66666667,7.133333333,23.33333333,56.05666667,49.33333333,157.74,DA,Y,1057,4309,478,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15227,0,18.89,61,40.5,16.66666667,27.33333333,19.20333333,168,184.1333333,114.6666667,206.0533333,A,N,4655,8352,371.64,29.98999023,6,M,S,,D,Y,U,U,U,U,New
15228,2.2275,135.42,531,-77.25,29.66666667,56.66666667,35.12666667,121.3333333,212.6366667,85.33333333,111.84,CA,Y,1727,3961,491.88,199.9899902,5,,,,,,,,,,
15229,0,29.09,333,-166.75,20,0,0,22.33333333,87.28666667,3.333333333,36.60333333,AA,N,872,3690,159.87,79.98999023,6,M,M,,,,U,U,U,U,New
15230,0.2475,35.41,560,-145.5,62,40.33333333,35.71666667,169.3333333,305.57,92.66666667,235.2233333,EA,N,4344,14003,736.84,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
15231,0,28.5,628,-96.5,32.66666667,44.33333333,59.24,142,300.56,184,442.86,BA,N,5026,11707,555.81,79.98999023,3,S,U,,A,,U,U,U,U,New
15232,0.7425,25.01,278,124.75,43.33333333,12.66666667,9.643333333,96.66666667,151.35,76.33333333,173.62,AA,N,1475,3901,390.1,9.989997864,7,S,M,,A,,U,U,U,U,UNKNOWN
15233,3.96,7.92,332,183.5,28.66666667,15,18.28,136.6666667,280.9433333,52.33333333,140.13,BA,N,5894,15287,715.67,29.98999023,2,M,B,,,Y,U,Y,Y,U,UNKNOWN
15234,6.93,142.23,564,255,32,65.33333333,36.96666667,268.6666667,437.9733333,129.3333333,200.5866667,A,N,10951,24329,808.1,129.9899902,1,M,S,,,,U,U,U,U,New
15235,0,12.6,148,68,2,0,0,19,56.46,4,16.98666667,A,N,760,2169,69.74,59.98999023,6,M,M,Y,A,,U,U,U,U,New
15236,1.98,5.94,57,-31.5,10.33333333,9,13.62333333,36,173.76,12,36.93333333,A,N,4588,13255,330.73,29.98999023,3,S,U,,,Y,U,U,U,U,New
15237,0.2475,111.58,276,133.25,31,31.33333333,21.28,123.6666667,260.7433333,167.3333333,408.3033333,BA,N,3849,8782,675.54,99.98999023,4,M,U,,,,U,U,U,U,UNKNOWN
15238,2.2275,7.52,220,24.75,16,7.666666667,5.843333333,82.66666667,121.4,16,25.07,AA,N,776,1487,91.4,29.98999023,5,S,M,,A,,U,U,Y,U,New
15239,4.2075,115.17,565,-229,21,18,38.26,61.66666667,111.4933333,39.66666667,88.90333333,A,N,2254,5199,336.93,9.989997864,13,S,M,,,Y,U,U,U,U,New
15240,0,0,142,57.25,18.66666667,21.33333333,13.91666667,23.66666667,21.73,36.33333333,39.44,EA,N,3633,9489,427.95,149.9899902,3,M,M,,,,U,U,U,U,New
15241,0,1.08,137,-74,8.333333333,0.666666667,0.056666667,34,91.56333333,15.33333333,50.7,AA,N,600,2105,233.44,199.9899902,4,M,M,,E,,U,U,U,U,UNKNOWN
